0;  -424.666714
10;  -426.660522
20;  -428.841297
30;  -429.013796
40;  -430.981692
50;  -431.806595
60;  -433.002148
70;  -434.661691
80;  -435.003439
90;  -435.283715
100;  -434.572093
110;  -432.424749
120;  -433.016625
130;  -433.480314
140;  -432.969368
150;  -433.093199
160;  -431.862150
170;  -432.926448
180;  -432.792909
190;  -430.259114
200;  -430.242463
210;  -428.374006
220;  -428.999147
230;  -430.041960
240;  -429.244219
250;  -429.060878
260;  -430.283489
270;  -430.302671
280;  -431.254274
290;  -431.497111
300;  -432.342847
310;  -432.773217
320;  -433.165436
330;  -433.664460
340;  -433.415560
350;  -429.553376
360;  -425.497037
370;  -423.722160
380;  -419.241640
390;  -421.716260
400;  -422.436244
410;  -422.629840
420;  -423.899390
430;  -423.798339
440;  -424.040538
450;  -424.127801
460;  -424.341329
470;  -424.953811
480;  -422.296508
490;  -422.946925
500;  -424.088168
510;  -423.441418
520;  -424.139960
530;  -425.348508
540;  -426.067779
550;  -428.298292
560;  -428.176857
570;  -427.701609
580;  -426.663910
590;  -422.828219
600;  -422.048688
610;  -419.811257
620;  -417.787797
630;  -418.268029
640;  -419.285534
650;  -422.134316
660;  -422.750216
670;  -423.577451
680;  -422.016023
690;  -420.438329
700;  -420.163216
710;  -421.019060
720;  -421.359704
730;  -419.588556
740;  -420.958862
750;  -423.508082
760;  -423.390531
770;  -425.895004
780;  -425.007320
790;  -423.123083
800;  -420.724868
810;  -421.501341
820;  -419.737583
830;  -418.222495
840;  -424.162889
850;  -424.705048
860;  -424.785305
870;  -429.746820
880;  -434.030966
890;  -432.756051
900;  -432.715555
910;  -433.774395
920;  -435.505296
930;  -436.230572
940;  -437.076041
950;  -433.861493
960;  -434.588508
970;  -436.284571
980;  -436.232662
990;  -435.781662
1000;  -435.223130
1010;  -434.514742
1020;  -432.506597
1030;  -432.766359
1040;  -430.512225
1050;  -429.350487
1060;  -428.376582
1070;  -428.459216
1080;  -430.395421
1090;  -430.546880
1100;  -428.436604
1110;  -433.215065
1120;  -433.417483
1130;  -432.475535
1140;  -431.503044
1150;  -431.339495
1160;  -429.139788
1170;  -431.559371
1180;  -431.697330
1190;  -433.021449
1200;  -432.387502
1210;  -434.064452
1220;  -438.119122
1230;  -438.236362
1240;  -438.347696
1250;  -440.417463
1260;  -440.382172
1270;  -438.228647
1280;  -438.980252
1290;  -439.747277
1300;  -434.916384
1310;  -434.412455
1320;  -437.926911
1330;  -439.127518
1340;  -439.145934
1350;  -439.588849
1360;  -438.238973
1370;  -442.466812
1380;  -443.031467
1390;  -443.063571
1400;  -440.516601
1410;  -441.274262
1420;  -436.436604
1430;  -431.934437
1440;  -430.149469
1450;  -433.491719
1460;  -434.884377
1470;  -432.108371
1480;  -431.495705
1490;  -431.546679
1500;  -430.421847
1510;  -434.379362
1520;  -433.377382
1530;  -430.840854
1540;  -430.786853
1550;  -434.310677
1560;  -434.422613
1570;  -429.513350
1580;  -431.384479
1590;  -432.168127
1600;  -434.236913
1610;  -431.101187
1620;  -434.506853
1630;  -438.608230
1640;  -436.289082
1650;  -437.477805
1660;  -438.015220
1670;  -438.258671
1680;  -440.313263
1690;  -440.970712
1700;  -443.479924
1710;  -440.630144
1720;  -444.711446
1730;  -443.101993
1740;  -440.419648
1750;  -442.165700
1760;  -441.072901
1770;  -438.555375
1780;  -437.451634
1790;  -437.073470
1800;  -439.935996
1810;  -439.004612
1820;  -438.237884
1830;  -439.414463
1840;  -438.801641
1850;  -440.165342
1860;  -438.855789
1870;  -440.485853
1880;  -441.013750
1890;  -437.128900
1900;  -434.413830
