0;    -0.766674
100;    -0.629285
200;    -0.362142
300;    -0.109526
400;    -0.055307
500;     0.194036
600;     0.294208
700;     0.236670
800;     0.346900
900;     0.337956
1000;     0.573141
1100;     0.587680
1200;     0.529457
1300;     0.563307
1400;     0.609357
1500;     0.541857
1600;     0.564861
1700;     0.499176
1800;     0.515080
1900;     0.439023
2000;     0.361560
2100;     0.288914
2200;     0.319162
2300;     0.444714
2400;     0.471540
2500;     0.580671
2600;     0.611404
2700;     0.538324
2800;     0.392615
2900;     0.377789
3000;     0.340860
3100;     0.473025
3200;     0.300472
3300;     0.303927
3400;     0.396563
3500;     0.384593
3600;     0.444685
3700;     0.403246
3800;     0.464567
3900;     0.542969
4000;     0.580264
4100;     0.515167
4200;     0.557692
4300;     0.502664
4400;     0.434982
4500;     0.393605
4600;     0.564405
4700;     0.683145
4800;     0.686533
4900;     0.708368
5000;     0.634285
5100;     0.689812
5200;     0.620414
5300;     0.664693
5400;     0.630890
5500;     0.599002
5600;     0.460652
5700;     0.532367
5800;     0.489975
5900;     0.578159
6000;     0.573551
6100;     0.657813
6200;     0.743379
6300;     0.678133
6400;     0.734892
6500;     0.796906
6600;     0.839167
6700;     0.909785
6800;     0.881957
6900;     0.843020
7000;     0.817624
7100;     0.892548
7200;     0.953352
7300;     0.781759
7400;     0.767378
7500;     0.829071
7600;     0.810294
7700;     0.722299
7800;     0.876981
7900;     0.868279
8000;     0.861715
8100;     0.793263
8200;     0.868771
8300;     0.767863
8400;     0.718521
8500;     0.832352
8600;     0.703025
8700;     0.721167
8800;     0.774902
8900;     0.721010
9000;     0.747091
9100;     0.661574
9200;     0.724657
9300;     0.678027
9400;     0.769699
9500;     0.611676
9600;     0.498993
9700;     0.670306
9800;     0.730639
9900;     0.698895
10000;     0.552111
10100;     0.540014
10200;     0.614411
10300;     0.462385
10400;     0.732570
10500;     0.829660
10600;     0.864301
10700;     0.767000
10800;     0.820735
10900;     0.863777
11000;     0.870469
11100;     0.805461
11200;     0.720656
11300;     0.823697
11400;     0.901962
11500;     0.921574
11600;     0.779102
11700;     0.637831
11800;     0.536586
11900;     0.529326
12000;     0.599059
12100;     0.595735
12200;     0.599264
12300;     0.709501
12400;     0.637990
12500;     0.674818
12600;     0.632552
12700;     0.729207
12800;     0.636319
12900;     0.731179
13000;     0.849852
13100;     0.916624
13200;     0.908484
13300;     0.873081
13400;     0.874231
13500;     0.915620
13600;     0.981069
13700;     0.983088
13800;     0.874644
13900;     0.738632
14000;     0.727317
14100;     0.697564
14200;     0.917662
14300;     0.899566
14400;     0.961558
14500;     0.835166
14600;     0.719985
14700;     0.734030
14800;     0.646717
14900;     0.610795
15000;     0.691538
15100;     0.693898
15200;     0.630512
15300;     0.651058
15400;     0.633111
15500;     0.603249
15600;     0.706099
15700;     0.804017
15800;     0.752128
15900;     0.811948
16000;     0.775440
16100;     0.995344
16200;     0.872721
16300;     0.791773
16400;     0.782807
16500;     0.716704
16600;     0.716807
16700;     0.657314
16800;     0.559793
16900;     0.503430
17000;     0.564142
17100;     0.515250
17200;     0.482804
17300;     0.446715
17400;     0.350193
17500;     0.439700
17600;     0.647561
17700;     0.619684
17800;     0.579783
17900;     0.633330
18000;     0.827720
18100;     0.835708
18200;     0.623940
18300;     0.638327
18400;     0.760616
18500;     0.673079
18600;     0.737829
18700;     0.710984
18800;     0.597340
18900;     0.640389
19000;     0.671053
19100;     0.630166
19200;     0.607043
19300;     0.575049
19400;     0.663522
19500;     0.625318
19600;     0.686931
19700;     0.733579
19800;     0.740567
19900;     0.632206
20000;     0.689893
20100;     0.612220
20200;     0.623752
20300;     0.688395
20400;     0.757143
20500;     0.709305
20600;     0.533531
20700;     0.446787
20800;     0.483983
20900;     0.538757
21000;     0.649734
21100;     0.776423
21200;     0.811141
21300;     0.683538
21400;     0.683849
21500;     0.607071
21600;     0.562288
21700;     0.493517
21800;     0.599864
21900;     0.519112
22000;     0.581473
22100;     0.709257
22200;     0.532886
22300;     0.513575
22400;     0.509399
22500;     0.557811
22600;     0.586886
22700;     0.488825
22800;     0.481585
22900;     0.498379
23000;     0.672732
23100;     0.762701
23200;     0.757406
23300;     0.773714
23400;     0.985416
23500;     0.899141
23600;     0.839447
23700;     0.890083
23800;     0.868409
23900;     0.873848
24000;     0.889360
24100;     0.861028
24200;     0.736221
24300;     0.720580
24400;     0.656130
24500;     0.823400
24600;     0.869274
24700;     0.796014
24800;     0.815303
24900;     0.666658
25000;     0.776722
25100;     0.627319
25200;     0.579411
25300;     0.659874
25400;     0.527260
25500;     0.661988
25600;     0.703149
25700;     0.697893
25800;     0.633001
25900;     0.767245
26000;     0.670052
26100;     0.609082
26200;     0.746294
26300;     0.630345
26400;     0.734651
26500;     0.633840
26600;     0.714350
26700;     0.594450
26800;     0.558904
26900;     0.697574
27000;     0.677521
27100;     0.660722
27200;     0.640587
27300;     0.749641
27400;     0.565056
27500;     0.557867
27600;     0.439213
27700;     0.474543
27800;     0.556341
27900;     0.516367
28000;     0.605626
28100;     0.622260
28200;     0.578903
28300;     0.771454
28400;     0.759528
28500;     0.714610
28600;     0.746192
28700;     0.671363
28800;     0.627829
28900;     0.463129
29000;     0.507820
29100;     0.732530
29200;     0.679702
29300;     0.809490
29400;     0.797210
29500;     0.614754
29600;     0.717152
29700;     0.437449
29800;     0.502693
29900;     0.558060
30000;     0.613068
30100;     0.550727
30200;     0.616432
30300;     0.800217
30400;     0.829186
30500;     0.920278
30600;     0.865272
30700;     0.847159
30800;     0.801705
30900;     0.840135
31000;     0.803748
31100;     0.717329
31200;     0.727262
31300;     0.607585
31400;     0.753984
